域名	解析IP	开放端口	WEB服务器	网站状态
sdyx.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
seiya.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
service.wanmei.com	221.228.74.159	80,443	nginx	80:正常访问
perfectrisingstar.wanmei.com	111.67.206.200	-	端口未开放	端口未开放
sg.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
sgcq.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
sgcq2.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
sgcqhj.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
sgcqjd.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
sgsj.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
sh.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
shenmo.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
shop.wanmei.com	221.228.210.81,221.228.210.80	80,443	nginx	80:正常访问
shushan.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
store.wanmei.com	221.228.210.11	80,443	nginx	80:正常访问
survey.hd.wanmei.com	221.228.74.250	80,443	nginx	80:(404) 未找到
sw.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
t.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
sjld.zhuxian.wanmei.com	221.228.210.155	-	端口未开放	端口未开放
vip.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
w.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
w2i.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
tg.mhzx.wanmei.com	221.228.210.155	-	端口未开放	端口未开放
tg.wanmei.com	118.145.10.15	-	端口未开放	端口未开放
world2.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
wulin2.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
x.wanmei.com	221.228.74.246	80,443	nginx	80:正常访问
xajh.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
wmi.wanmei.com	61.152.110.243	-	端口未开放	端口未开放
wmlm.wanmei.com	118.145.10.14	-	端口未开放	端口未开放
xiao.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
xljz.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
xashop.wanmei.com	114.132.244.154	-	端口未开放	端口未开放
